total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy
7819104,552446.387096774,3404.3064516129,2934100,2097148,9198176.51612903,1091363.35483871,8106813.16129032,8,2640000,114430.983870968,660.112903225807,3630,20,6423,15390.8557940323
7819104,552368.196721311,3404.13114754098,2934100,2097148,9381096.72131148,1077407.80327869,8303688.91803279,8,2724196.72131148,115367.262295082,679.147540983607,3630,20,6291,15509.2373645902
7819104,551919.428571429,3403.61904761905,2934100,2097148,9362365.14285714,1017524.63492063,8344840.50793651,8,2592304.76190476,116305.142857143,608.365079365079,3630,20,6548,14460.3755790476
7819104,551762.466666667,3403.55,2934100,2097148,9559989.5,852478.833333333,8707510.66666667,8,2776960,117229.25,682.133333333333,3630,20,6187,15319.902928
7819104,551845.968253968,3403.61904761905,2934100,2097148,8873600.41269841,711598.761904762,8162001.65079365,8,2590780.95238095,118162.301587302,655.015873015873,3630,20,6530,15526.430752381
7819104,552344.137931034,3404.15517241379,2934159.93103448,2097148,9051446.15517241,1498789.18965517,7552656.96551724,8,2778703.44827586,119089,719.931034482759,3630,20,6023,15740.2049731034
7819104,551952.634920635,3403.79365079365,2934160,2097148,8870048.58730159,1017641.47619048,7852407.11111111,8,2590780.95238095,120013.968253968,625.428571428571,3735,20,6528,15249.2494628571
7819104,552343.266666667,3404.16666666667,2934159.33333333,2097148,8671522.35,1060093.95,7611428.4,8,2776960,120946.3,662.666666666667,3735,20,6199,15342.89694
7819104,551700.317460318,3403.5873015873,2934159.42857143,2097148,9033678.65079365,1661915.98412698,7371762.66666667,8,2574628.57142857,121881.888888889,597.888888888889,3735,20,6501,14517.480615
7819104,550580.6,3402.5,2934159.66666667,2097148,8565972.83333333,1397005.1,7168967.73333333,8,2776960,122809.95,739.516666666667,3735,20,6239,17232.70914525
7819104,548439.419354839,3400.37096774194,2934160,2097148,9280828.16129032,1054907.38709677,8225920.77419355,8,2583638.70967742,123745.919354839,644.741935483871,3735,20,6443,15515.4600043548
7819104,548503.533333333,3400.46666666667,2934160,2097148,9293033.8,1520508.33333333,7772525.46666667,8,2692800,124675.95,675.716666666667,3735,20,6165,15559.23778875
7819104,547042.516129032,3399.12903225806,2934160,2097148,9228165.96774194,1084293.96774194,8143872,8,2633496.77419355,125595.516129032,633.096774193548,3735,20,6415,15169.0145370968
7819104,546056.813559322,3398.05084745763,2934160,2097148,9710565.45762712,905499.966101695,8805065.49152542,8,2725098.30508475,126515,631.610169491525,3735,20,6105,14402.0856165254
7819104,538721.704918033,3393.7868852459,2936938.81967213,2097148,8909630.01639344,1084517.2295082,7825112.78688525,8,2673836.06557377,127431.37704918,718.377049180328,3735,20,6397,17164.0355687705
7819104,536658.819672131,3392.34426229508,2937767.93442623,2097148,8748890.1147541,1446115.16393443,7302774.95081967,8,2605849.18032787,128376.590163934,670.688524590164,3683,20,6368,15729.8886840656
7819104,535097.666666667,3390.78333333333,2937768,2097148,8990298.01666667,1293945.61666667,7696352.4,8,2698240,129313.783333333,675.733333333333,3683,20,6197,15422.6341957333
7819104,540048.983606557,3395.72131147541,2937748.72131148,2097148,8869697.98360656,1681839.62295082,7187858.36065574,8,2650229.50819672,130237.918032787,635.819672131148,3683,20,6394,14972.9823126229
7819104,541888.852459016,3397.60655737705,2937744,2097148,8872955.49180328,1384611.2295082,7488344.26229508,8,2729232.78688525,131174.295081967,650.409836065574,3629,20,6307,14886.647320082
7819104,541636.322580645,3397.37096774194,2937744,2097148,9074285.48387097,1533560.58064516,7540724.90322581,8,2604077.41935484,132111.451612903,668.951612903226,3629,20,6506,15794.1308733871
7819104,541178.129032258,3396.79032258065,2937744,2097148,9280770.0483871,1828005.01612903,7452765.03225806,8,2628541.93548387,133052.548387097,672.370967741936,3629,20,6400,15616.2191483871
7819104,539477.333333333,3395.08333333333,2937744,2097148,9666394.38333333,1136969.18333333,8529425.2,8,2711680,133986.833333333,699.65,3629,20,6231,15820.69499535
7819104,537012.064516129,3392.62903225806,2937743.87096774,2097148,9294498,1362768.96774194,7931729.03225806,8,2578683.87096774,134920.790322581,653.5,3629,20,6496,15405.598544
7819104,532707.409836066,3388.60655737705,2937743.93442623,2097148,9548133.31147541,1415487.40983607,8132645.90163934,8,2662504.91803279,135858.704918033,649.901639344262,3717.52459016393,20,6207,14996.2691950691
7819104,533382.4,3389.16666666667,2937744,2097148,9362708.53333333,1276483.6,8086224.93333333,8,2688960,136774.366666667,663.783333333333,3719,20,6233,15386.8474804833
