total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,device
3806456,463984.502325581,1515.53023255814,1088508,1884792,16136959.5162791,6048574.95813954,10088384.5581395,8,1709425.11627907,31416.1860465116,342.209302325581,4034,20,23550,32510.1232674419,lg300
3806456,470961.203703704,1522.25462962963,1088508.01851852,1884792,16183048.1481481,5412180.88888889,10770867.2592593,8,1718666.66666667,34106.4768518519,346.277777777778,4034,20,23626,33002.7945095556,lg300
3806456,480068.598130841,1531.39719626168,1088508,1884792,16200028.411215,5199475.47663551,11000552.9345794,8,1714003.73831776,36788.5420560748,341.392523364486,4030,20,23513,32349.4644795327,lg300
3806456,478212.888888889,1529.41666666667,1088508.03703704,1884792,16298959.6666667,5589370.81481481,10709588.8518519,8,1708177.77777778,39471.1805555556,349.388888888889,4030,20,23549,33157.8685461111,lg300
3806456,476647.758139535,1527.91627906977,1088540.89302326,1884792,16319006.8093023,5673759.70232558,10645247.1069767,8,1714426.04651163,42148.5860465116,341.925581395349,4030,20,23555,32457.8499911628,lg300
3806456,472637.037037037,1524.01388888889,1088591.53703704,1884792,16400795.962963,5940271.66666667,10460524.2962963,8,1709777.77777778,44843.8657407407,338.476851851852,4030,20,23596,32186.4001790741,lg300
3806456,470785.172093023,1522.33488372093,1088598.51162791,1884792,16408859.6093023,6059392.0372093,10349467.572093,8,1714426.04651163,47521.9441860465,342.679069767442,4029,20,23543,32504.736464986,lg300
3806456,469312.296296296,1520.86111111111,1088632.38888889,1884792,16464034.7037037,5895167.55555556,10568867.1481481,8,1711644.44444444,50217.9583333333,343.884259259259,4029,20,23612,32714.6545772778,lg300
3806456,465386.592592593,1517.02777777778,1088644.05555556,1884792,16529447.4444444,5148469.66666667,11380977.7777778,8,1710933.33333333,52906.9953703704,343.268518518519,4029,20,23609,32651.9283819722,lg300
3806456,462310.703703704,1514.27314814815,1088925.16666667,1884792,16119830.4814815,5519018.37037037,10600812.1111111,8,1720711.11111111,55645.375,353.726851851852,4024,20,23598,33589.31891,lg300
3806456,472144.055555556,1523.96759259259,1088955.66666667,1884792,16202332.2962963,5978569.66666667,10223762.6296296,8,1709866.66666667,58320.9583333333,337.726851851852,4024,20,23574,32037.3689695556,lg300
3806456,471438.790697675,1523.27906976744,1088956.52093023,1884792,16271720.7813954,5415305.6372093,10856415.144186,8,1711211.1627907,61004.1023255814,339.437209302326,4024,20,23571,32195.5188289116,lg300
3806456,469184.893023256,1521.15348837209,1088956.01860465,1884792,16322386.9395349,5011640.89302326,11310746.0465116,8,1715676.27906977,63682.7720930233,339.506976744186,4024,20,23610,32255.4171170233,lg300
3806456,468043.537037037,1519.9212962963,1088956,1884792,16294493.5925926,5359565.96296296,10934927.6296296,8,1707822.22222222,66371.2037037037,343.472222222222,4027,20,23638,32695.1984580556,lg300
3806456,466063.388888889,1518.10185185185,1088959.07407407,1884792,16368556.7037037,5372682.85185185,10995873.8518519,8,1712000,69068.4305555556,343.444444444444,4027,20,23602,32642.7644571111,lg300
3806456,464636.592592593,1516.60185185185,1088960.01851852,1884792,16396425.6296296,5682276.92592593,10714148.7037037,8,1714222.22222222,71756.1527777778,350.050925925926,4024,20,23651,33314.9151030741,lg300
3806456,462766.592592593,1514.84259259259,1088960,1884792,16470759.2962963,5540142.96296296,10930616.3333333,8,1717422.22222222,74451.7592592593,345.592592592593,4024,20,23617,32843.3256832593,lg300
3806456,460450.925925926,1512.56018518519,1088979.31481481,1884792,16535635.4444444,5360322.40740741,11175313.037037,8,1718133.33333333,77136.9814814815,345.888888888889,4021,20,23637,32874.7939556667,lg300
3806456,458765.640552995,1510.95391705069,1088988.40552995,1884792,16550393.8064516,5337711.85253456,11212681.9539171,8,1711011.98156682,79850.7741935484,350.857142857143,4021,20,23770,33534.6345028571,lg300
3806456,466784.185185185,1519.10648148148,1089301.66666667,1884792,16146293.4444444,5974394.96296296,10171898.4814815,8,1712088.88888889,82602.9166666667,340.615740740741,4021,20,23614,32342.1097095463,lg300
3806456,476225.5,1528.21759259259,1089308.16666667,1884792,16175824.8518519,5254021.85185185,10921803,8,1714133.33333333,85284.1990740741,338.421296296296,4017,20,23676,32186.0623088333,lg300
3806456,473713.685185185,1525.83333333333,1089308,1884792,16240742.5555556,5846774.51851852,10393968.037037,8,1706666.66666667,87972.212962963,338.787037037037,4017,20,23618,32141.9139910556,lg300
3806456,471869.216589862,1524.11520737327,1089370.04608295,1884792,16358764.7557604,5328166.6359447,11030598.1198157,8,1711188.94009217,90659.2764976959,343.930875576037,4017,20,23673,32705.9143555438,lg300
3806456,470049.518518519,1522.32407407407,1089414.44444444,1884792,16340898.2962963,6003958.07407407,10336940.2222222,8,1713688.88888889,93347.6388888889,340.814814814815,4017,20,23590,32295.9628911111,lg300
3806456,468206.88372093,1520.56279069767,1089432,1884792,16381729.5627907,5707767.40465116,10673962.1581395,8,1714068.8372093,96028.2372093023,356.041860465116,4016,20,23472,33561.7704281302,lg300
3806456,466504.558139535,1518.93953488372,1089432,1884792,16440654.6976744,6004374.73488372,10436279.9627907,8,1708710.69767442,98700.2604651163,352.539534883721,4016,20,23529,33312.3293085767,lg300
3806456,468413.203703704,1520.82407407407,1089462.12962963,1884792,16454809.5925926,6198461.18518519,10256348.4074074,8,1707911.11111111,101386.027777778,347.25462962963,4016,20,23541,32829.6804842222,lg300
3806456,465659.5,1518.12037037037,1089464,1884792,16541226.9259259,5037008.07407407,11504218.8518519,8,1717066.66666667,104074.064814815,347.00462962963,4016,20,23662,32974.6673619259,lg300
3806456,465391.702325581,1517.92093023256,1089467.59069767,1884792,16544629.4325581,5592802.90232558,10951826.5302326,8,1713622.3255814,106766.88372093,347.139534883721,4016,20,23569,32857.8344978605,lg300
3806456,463856.911627907,1516.57209302326,1089684.0372093,1884792,16155748.0930233,5437802.45581395,10717945.6372093,8,1707639.06976744,109507.120930233,353.693023255814,4016,20,23529,33421.3252670512,lg300
3806456,461702.586046512,1514.44651162791,1089693.09767442,1884792,16161615.0697674,6223841.6,9937773.46976744,8,1711300.46511628,112173.63255814,348.097674418605,4016,20,23439,32766.7905450419,lg300
3806456,458303.37037037,1511.1712962963,1089700,1884792,16243382.5925926,5177271.81481481,11066110.7777778,8,1717777.77777778,114844.143518519,339.606481481481,4008,20,23666,32212.8049788889,lg300
3806456,456730.120930233,1509.64186046512,1089700.0372093,1884792,16363310.4744186,5648596.27906977,10714714.1953488,8,1710139.53488372,117534.576744186,343.493023255814,4008,20,23515,32373.5716749767,lg300
3806456,449720.331797235,1503.35944700461,1090323.92626728,1884792,16356892.718894,5525899.94470046,10830992.7741935,8,1718178.80184332,120219.244239631,361.327188940092,4015,20,23573,34198.0267869124,lg300
3806456,436313.376744186,1492.18139534884,1092270.49302326,1884792,16383160.6325581,5587057.86046512,10796102.772093,8,1711568.37209302,122884.744186047,353.962790697674,4015,20,23517,33421.4339395814,lg300
3806456,409829.055555556,1472.28703703704,1098389.11111111,1884792,16430840.5555556,5442457.48148148,10988383.0740741,8,1722400,125543.287037037,395.083333333333,4011,20,23308,36935.703959,lg300
3806456,432759.518518519,1498.60185185185,1102311.35185185,1884792,16474138.2222222,5437888.33333333,11036249.8888889,8,1715200,128221.393518519,345.083333333333,4011,20,23591,32652.99313675,lg300
3806456,457650.267281106,1522.14746543779,1101658.50691244,1884792,16536476.3133641,5466413.16129032,11070063.1520737,8,1714905.06912442,130913.99078341,350.423963133641,4011,20,23619,33197.6976404516,lg300
3806456,456541.732718894,1521.17511520737,1101660,1884792,16559201.843318,5030497.76958525,11528704.0737327,8,1711365.89861751,133610.718894009,343.248847926267,4011,20,23760,32712.0820258064,lg300
3806456,467956.405529954,1534.82949308756,1104213.38248848,1884792,16127315.281106,5814307.42857143,10313007.8525346,8,1712693.0875576,136364.658986175,346.41935483871,4007,20,23651,32830.0087942903,lg300
3806456,475824.01843318,1542.89861751152,1104744.03686636,1884792,16224387.9078341,5174870.85714286,11049517.0506912,8,1712781.56682028,139051.175115207,345.746543778802,4007,20,23800,32972.6723419355,lg300
3806456,477384.571428571,1544.51152073733,1104744.01843318,1884792,16276062.8202765,5060093.12442396,11215969.6958525,8,1714551.15207373,141753.98156682,340.548387096774,4007,20,23682,32315.9216812258,lg300
3806456,477501.111111111,1544.55092592593,1104744,1884792,16270190.2222222,6133626.96296296,10136563.2592593,8,1705955.55555556,144441.958333333,344.509259259259,4004,20,23618,32579.0252194815,lg300
3806456,474489.087557604,1541.68202764977,1104744,1884792,16376132.2396313,5170076.46082949,11206055.7788018,8,1715435.94470046,147137.225806452,351.009216589862,4004,20,23743,33369.3833652903,lg300
3806456,473926.71627907,1541.04651162791,1104744.01860465,1884792,16355156.9488372,5719510.4744186,10635646.4744186,8,1716658.60465116,149825.479069767,358.102325581395,4004,20,23515,33716.7878489302,lg300
