total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,Device
3894800,437861.97037037,1665.63703703704,1268379.48148148,1942304,19227342.2962963,4587543.98518519,14639798.3111111,8,2301000,182733.32962963,263.944444444444,4269,20,32806,36965.1064063333,
3894800,435643.649635037,1663.60583941606,1268383.12408759,1942304,19382127.6423358,5064364.08029197,14317763.5620438,8,2301000,187444.777372263,261.408759124088,4269,20,33382,37252.7761843358,
3894800,258332.544949027,1412.9796107507,1189117.50139018,1942304,18411357.8127896,5175855.59962929,13235502.2131603,8,2299508.80444856,9743.04077849861,295.613531047266,4317.21130676552,20,34544,44085.9536615812,
3894800,266865.288718929,1426.07552581262,1194000.99808795,1942304,16994414.585086,4471677.75908222,12522736.8260038,8,2277000.95602294,14250.9971319312,313.262906309751,4319.27915869981,20,33104,44792.0273737869,
3894800,276613.816793893,1442.02194656489,1200586.25954198,1942304,16394499,4211940.93129771,12182558.0687023,8,2241244.27480916,18624.6479007634,300.99141221374,4311.77480916031,20,30788,39956.8877336017,
3894800,287663.033976125,1462.88154269972,1210878.21854913,1942304,13448859.4527089,3323689.43985308,10125170.0128558,8,2053454.54545455,23707.1202938476,252.138659320478,4307.50872359963,20,33466,36347.0703562833,
3894800,295262.199809705,1480.01427212179,1220797.64034253,1942304,10812667.6536632,2591606.85823026,8221060.79543292,8,1910450.99904853,28262.3767840152,208.528068506185,4299.70218839201,20,32154,28829.552683155,
3894800,284559.576559546,1478.70132325142,1230155.51606805,1942304,10066795.4253308,2401882.69943289,7664912.72589792,8,1820204.15879017,32640.5056710775,148,4291.99621928166,20,33247,21119.0077487637,
3894800,285595.682949309,1488.61290322581,1239239.43225806,1942304,8239225.76958525,1809281.03963134,6429944.72995392,8,1666008.29493088,37693.0165898617,118.696774193548,4291.50138248848,20,32431,16519.9418142596,
3894800,272756.888086643,1484.37274368231,1247695.20938628,1942304,8341785.85559567,1726819.97111913,6614965.88447653,8,1648500.90252708,43122.3555956679,119.630866425993,4303.91245487365,20,33166,17076.5358167548,
3894800,262340.082474227,1476.71883786317,1250269.88566073,1942304,8389643.02155577,1683106.88659794,6706536.13495783,8,1604415.18275539,48497.4292408622,114.845360824742,4319.16588566073,20,31599,15674.2467652151,
3894800,257303.475642161,1470.95039858282,1249408.4676705,1942304,8437053.74667848,1658606.76705049,6778446.97962799,8,1603249.7785651,54047.3383525244,121.461470327724,4331.23472099203,20,33667,17711.4726567672,
3894800,248652.761904762,1457.59928122192,1244389.39802336,1942304,8469561.55256065,1692702.86433064,6776858.68823001,8,1645292.00359389,59938.3045822102,124.396226415094,4342.22102425876,20,32185,17384.9179529889,
3894800,247088.293381038,1442.36851520572,1230398.04293381,1942304,10891497.9248658,2700619.27012522,8190878.65474061,8,1850993.73881932,65713.2763864043,182.839892665474,4340.14311270125,20,33705,26746.6465961298,
3894800,253857.640151515,1437.07196969697,1218185.70075758,1942304,13558525.1060606,3779611.21969697,9778913.88636364,8,2044803.97727273,70789.1363636364,253.215909090909,4336.58143939394,20,32160,35314.6197945764,
3894800,314251.025304592,1468.2221180881,1189701.54826617,1942304,15566060.9634489,4497383.34020619,11068677.6232427,8,2158679.47516401,74835.7132146204,298.045923149016,4338.69447047798,20,31599,40861.6211491997,
3894800,376654.603053435,1502.35973282443,1162273.14503817,1942304,17989795.3206107,5382564.87022901,12607230.4503817,8,2297127.86259542,78866.052480916,320.709923664122,4335.76526717557,20,33301,46305.8046867335,
3894800,434495.36,1540.13090909091,1143086.26545455,1942304,16926052.0581818,4699493.6,12226558.4581818,8,2198991.81818182,82918.3463636364,277.148181818182,4325.01636363636,20,33234,39836.6127886529,
3894800,488593.06362773,1575.30959164293,1125024.67236467,1942304,14197192.9952517,3646656.45584046,10550536.5394112,8,2042886.03988604,86983.8974358974,212.423551756885,4314.81576448243,20,32682,29955.2913858646,
3894800,491942.829090909,1580.06909090909,1126598.44727273,1942304,14686078.72,3838976.05818182,10847102.6618182,8,2055612.72727273,65875.2827272727,200.018181818182,4299.05272727273,20,33169,28521.6486236347,
3894800,488741.798165138,1578.11834862385,1127808.06605505,1942304,14564603.6550459,3689876.02201835,10874727.6330275,8,2053788.0733945,47432.4220183486,206.280733944954,4290.43211009174,20,34332,30384.9695936553,
3894800,485277.576994434,1575.64564007421,1128766.716141,1942304,15992788.8756957,4253230.76808905,11739558.1076067,8,2135480.51948052,29464.4712430427,225.930426716141,4293.78756957328,20,31035,30106.9683965105,
3894800,737700.947368421,1853.40977443609,1160678.16541353,1942304,18537482.3609023,5163589.09774436,13373893.2631579,8,2300146.61654135,100019.894736842,280.193609022556,4260,20,32426,38704.4769358647,
3894800,738564.757170172,1856.89674952199,1163365.19311663,1942304,18815494.9904398,5141039.15869981,13674455.83174,8,2299533.46080306,104509.879541109,266.91395793499,4260,20,31356,35653.4483169407,
3894800,742788.815884477,1859.69494584838,1162087.76895307,1942304,18794950.0649819,4922729.93501805,13872220.1299639,8,2300124.54873646,109340.171480144,264.891696750903,4260,20,32298,36446.3108122744,
3894800,739397.912350598,1855.51792828685,1161199.74501992,1942304,19066534.8844622,4868628.07968127,14197906.8047809,8,2300163.34661355,113835.003984064,270.187250996016,4260,20,27844,32048.3796592829,
3894800,746936.086956522,1862.98188405797,1161239.7826087,1942304,18828515.4492754,5116678.43478261,13711837.0144928,8,2300021.73913043,118899.952898551,267.393115942029,4265.89130434783,20,32823,37440.2103642452,
3894800,716746.942028986,1846.46195652174,1174592.5942029,1942304,18864468.8695652,5106224.73913043,13758244.1304348,8,2300177.53623188,123739.887681159,298.25,4271.50543478261,20,33043,42096.0053548139,
3894800,570105.150877193,1755.32807017544,1227921.03859649,1942304,18836656,5306344.40701754,13530311.5929825,8,2300715.78947368,128501.103508772,307.19649122807,4271,20,34031,44649.9043998281,
3894800,462191.802559415,1687.10237659963,1265998.6691042,1942304,19126263.488117,5294381.35283364,13831882.1352834,8,2301000,133121.919561243,271.144424131627,4271,20,32763,37941.4488633784,
3894800,456870.211678832,1683.01094890511,1267168.57664234,1942304,19132828.2043796,5114501.8540146,14018326.350365,8,2301000,137911.689781022,264.348540145985,4271,20,32938,37188.0762716679,
3894800,455015.528130672,1681.35753176044,1267331.44827586,1942304,18778311.9854809,5048512.14519056,13729799.8402904,8,2301000,142760.127041742,262.889292196007,4271,20,33279,37365.6667565662,
3894800,453314.621973929,1679.93482309125,1267551.34450652,1942304,18634079.3594041,5042472.32774674,13591607.0316574,8,2301000,147482.953445065,259.621973929237,4270.98510242086,20,32330,35848.8483755729,
3894800,450283.52362949,1677.04914933837,1267592.40075614,1942304,18701106.4650284,5171356.32514178,13529750.1398866,8,2300512.28733459,152108.661625709,259.417769376181,4269.9943289225,20,32347,35831.1731340647,
3894800,447316.983240223,1674.1322160149,1267594.56238361,1942304,18781000.4767225,5023437.78026071,13757562.6964618,8,2300519.55307263,156745.530726257,261.385474860335,4269,20,32775,36572.1342586592,
3894800,445814.121996303,1672.60443622921,1267595.20147874,1942304,18897257.4048059,4835363.57855823,14061893.8262477,8,2300841.03512015,161430.120147874,261.987060998152,4269,20,32740,36617.1612737523,
3894800,444162.686238532,1671.17431192661,1267782.80366973,1942304,19097715.3174312,5005749.82752294,14091965.4899083,8,2300842.20183486,166203.499082569,261.326605504587,4269,20,33770,37673.922728422,
3894800,443191.310091743,1670.62935779817,1268126.74495413,1942304,19031918.9137615,5157774.59082569,13874144.3229358,8,2301000,170881.563302752,261.091743119266,4269,20,34055,37957.7251826147,
3894800,442552.557971014,1670.22101449275,1268333.86956522,1942304,19144826.923913,4901867.9384058,14242958.9855072,8,2301000,175584.760869565,261.182971014493,4269,20,33481,37330.9836472772,
3894800,439908.451977401,1667.65725047081,1268377.70998117,1942304,19314219.1864407,4681296.67043315,14632922.5160075,8,2301000,180267.531073446,261.813559322034,4269,20,31465,35167.8667965254,
3894800,436737.217712177,1664.60516605166,1268381.30627306,1942304,19316228.8154982,4828506.76383764,14487722.0516605,8,2301000,185089.479704797,262.623616236162,4269,20,33095,37104.1355051845,
3894800,411539.151291513,1647.92988929889,1276509.58671587,1942304,18769278.0627306,5228527.33210332,13540750.7306273,8,2299618.08118081,96221.405904059,268.20479704797,4264.05535055351,20,32585,37265.512655128,
3894800,533645.237735849,1790.7320754717,1300637.7509434,1942304,18138151.3358491,5627758.2490566,12510393.0867925,8,2301000,190470.075471698,257.056603773585,4222,20,32053,34786.8959242264,
3894800,532850.551971326,1789.92831541219,1300679.69892473,1942304,18701930.8100358,4915349.21863799,13786581.5913979,8,2300419.35483871,195213.222222222,237.89605734767,4222,20,34117,34267.0177071756,
3894800,530721.901886793,1788.00377358491,1300679.21509434,1942304,18863316.5886792,4841353.38867925,14021963.2,8,2300675.47169811,199954.649056604,240.630188679245,4222,20,32290,32804.7238017358,
3894800,525053.635687732,1783.63940520446,1301965.0260223,1942304,19060004.7881041,4547914.14126394,14512090.6468402,8,2301000,204635.80669145,243.442379182156,4222,20,32770,33681.4557652045,
3894800,513701.660377359,1774.77358490566,1304234.65660377,1942304,19364132.6113208,5497746.61886792,13866385.9924528,8,2300675.47169811,209254.188679245,240.690566037736,4222,20,32265,32787.5500599623,
3894800,415135.501831502,1740.76556776557,1367939.78021978,1942304,19075503.6190476,5250493.77289377,13825009.8461538,8,2300684.98168498,213879.666666667,266.216117216117,4221,20,33040,37126.9895446154,
3894800,409457.861818182,1742.55636363636,1375358.34181818,1942304,19387989.0327273,5078435.69454546,14309553.3381818,8,2301000,218663.232727273,245.934545454545,4224,20,33423,34720.73220096,
3894800,409892.177121771,1742.75645756458,1375269.97785978,1942304,19020957.9926199,5090274.59778598,13930683.394834,8,2300682.65682657,223429.498154982,245.568265682657,4224,20,32988,34217.804325786,
3894800,411839.605839416,1744.60218978102,1375243.50364964,1942304,19100017.3430657,4998240.78832117,14101776.5547445,8,2300408.75912409,228184.748175182,241.043795620438,4224,20,33319,33924.3726677956,
3894800,411551.284046693,1744.26070038911,1375249.15175097,1942304,19325351.5719844,4774635.68093385,14550715.8910506,8,2299700.38910506,232815.805447471,249.221789883268,4224,20,31225,32870.9584435798,
3894800,412002.535849057,1745.02641509434,1375523.36603774,1942304,18477766.9433962,5186112.96603774,13291653.9773585,8,2301000,237458.611320755,240.6,4224,20,32303,32829.3580032,
3894800,408536.098939929,1741.63250883392,1375527.20848057,1942304,18880944.1696113,4651775.34982332,14229168.819788,8,2299321.55477032,242271.222614841,243.155477031802,4224,20,34470,35403.748694841,
3894800,423989.75464684,1756.79182156134,1375526.21561338,1942304,18788775.2267658,5103977.27881041,13684797.9479554,8,2300680.29739777,247063.483271375,245.230483271375,4224,20,32775,33950.1004728625,
3894800,433877.289377289,1766.32600732601,1375478.35897436,1942304,19022166.5641026,5001335.44322344,14020831.1208791,8,2301000,251789.501831502,241.010989010989,4219,20,33371,33932.4791765714,
3894800,432036.106870229,1764.59923664122,1375479.57251908,1942304,19578928.3816794,5383571.00763359,14195357.3740458,8,2301000,256404.530534351,240.973282442748,4219,20,31948,32480.454269542,
3894800,456666.72659176,1786.7265917603,1373651.11610487,1942304,18743085.2734082,5280516.94382023,13462568.329588,8,2300677.90262172,261017.071161049,258.516853932584,4219,20,32362,35296.6705193708,
3894800,464397.284132841,1793.65313653137,1372863.20295203,1942304,19425003.6900369,4967185.44649447,14457818.2435424,8,2301000,265728.372693727,262.771217712177,4219,20,33033,36621.4331767417,
3894800,462837.2,1792.14074074074,1372829.48148148,1942304,19107750.1925926,4703718.19259259,14404032,8,2301000,270445.066666667,259.22962962963,4219,20,33004,36096.1384036741,
3894800,460909.582089552,1790.1828358209,1372901.20895522,1942304,19395953.5522388,4830898.44776119,14565055.1044776,8,2301000,275189.074626866,261.701492537313,4219,20,32596,35989.8497882985,
3894800,455823.119402985,1784.59701492537,1372178.11940299,1942304,19203004.358209,4588262.11940299,14614742.238806,8,2300679.10447761,279888.481343284,262.675373134328,4219,20,32679,36215.7631802127,
3894800,457516.105263158,1785.84962406015,1371834.22556391,1942304,18466796.8721805,4989112.30075188,13477684.5714286,8,2300353.38345865,284651.056390977,261.906015037594,4219,20,32587,36008.0314054549,
3894800,458436.475095786,1786.8275862069,1371833.16475096,1942304,18671925.0881226,5246596.35249042,13425328.7356322,8,2300340.99616858,289281.896551724,260.605363984674,4207,20,31916,34991.641712705,
3894800,457795.269961977,1786.06844106464,1371827.36121673,1942304,18833629.6882129,5106572.44106464,13727057.2471483,8,2300136.88212928,293884.247148289,261.596958174905,4207,20,32085,35310.774661597,
