14,7470392,627604,3044,2489660,2621436,10007664,2543616,7464048,8,2730000,-1414,3560,1610080883559
15,7470392,620660,3037,2489668,2621436,13341920,0,13341920,8,1820000,-212,3670,1610080888445
15,7470392,614088,3037,2489668,2621436,25644624,0,25644624,8,2236000,-212,3670,1610080888550
15,7470392,623140,3038,2489668,2621436,23857965,13461869,10396096,8,2340000,-744,3670,1610080888669
15,7470392,616072,3031,2489668,2621436,21259293,3307893,17951400,8,2730000,-888,3670,1610080888778
15,7470392,616072,3031,2489668,2621436,25899919,7258271,18641648,8,2600000,-888,3670,1610080888890
15,7470392,612476,3028,2489668,2621436,22776381,1232981,21543400,8,2730000,-985,3670,1610080889002
15,7470392,615948,3031,2489668,2621436,26573517,8596605,17976912,8,2470000,-1031,3670,1610080889116
15,7470392,616444,3032,2489668,2621436,22357279,4762471,17594808,8,2600000,-1031,3670,1610080889226
15,7470392,624504,3040,2489668,2621436,29227053,20671709,8555344,8,2236000,-1293,3670,1610080889341
15,7470392,605160,3021,2489668,2621436,29011952,0,29011952,8,2730000,-662,3670,1610080889452
15,7470392,602556,3018,2489668,2621436,31854072,0,31854072,8,2730000,-662,3670,1610080889564
15,7470392,609624,3025,2489668,2621436,24927544,0,24927544,8,2730000,-505,3670,1610080889675
15,7470392,606524,3023,2489668,2621436,26900584,0,26900584,8,2730000,-505,3670,1610080889788
15,7470392,607020,3023,2489668,2621436,26506888,0,26506888,8,2600000,-1246,3670,1610080889899
15,7470392,606500,3023,2489668,2621436,26864008,0,26864008,8,2600000,-1162,3670,1610080890012
15,7470392,604888,3021,2489668,2621436,28316928,0,28316928,8,2530000,-1162,3670,1610080890126
15,7470392,602928,3019,2489668,2621436,31156632,0,31156632,8,2600000,-1045,3670,1610080890246
15,7470392,610244,3027,2489668,2621436,23284288,0,23284288,8,2600000,-1143,3670,1610080890360
15,7470392,609376,3025,2489668,2621436,25042592,0,25042592,8,2730000,-1143,3670,1610080890472
15,7470392,621528,3037,2489668,2621436,25266813,13049045,12217768,8,2470000,-990,3670,1610080890584
15,7470392,609376,3025,2489672,2621436,24154136,0,24154136,8,2730000,-1570,3670,1610080890696
15,7470392,613592,3030,2489672,2621436,19863040,0,19863040,8,2730000,-1570,3670,1610080890816
15,7470392,617560,3033,2489672,2621436,18437997,2104245,16333752,8,2730000,-1269,3670,1610080890927
15,7470392,617808,3033,2489672,2621436,20506687,4301855,16204832,8,2730000,-1105,3670,1610080891039
15,7470392,618924,3039,2489672,2621436,20506687,10539175,9967512,8,2340000,-1105,3670,1610080891158
15,7470392,602928,3019,2489672,2621436,30976576,0,30976576,8,2730000,-1005,3670,1610080891274
15,7470392,623264,3039,2489672,2621436,23753949,13871501,9882448,8,2340000,-1224,3670,1610080891386
15,7470392,627108,3042,2489672,2621436,17350255,11141727,6208528,8,2600000,-1224,3670,1610080891502
15,7470392,626860,3042,2489672,2621436,17751981,11194525,6557456,8,2470000,-1216,3670,1610080891621
15,7470392,625000,3040,2489676,2621436,16309471,8376871,7932600,8,2600000,-1422,3670,1610080891737
15,7470392,625992,3041,2489676,2621436,15876590,9338782,6537808,8,2470000,-1422,3670,1610080891849
15,7470392,625868,3041,2489676,2621436,16347549,9295685,7051864,8,2530000,-1339,3670,1610080891966
15,7470392,625496,3041,2489676,2621436,15257486,8378798,6878688,8,2530000,-1353,3670,1610080892085
15,7470392,625416,3041,2489676,2621436,14807006,7644278,7162728,8,2730000,-1353,3670,1610080892199
15,7470392,626612,3042,2489680,2621436,15891662,9770846,6120816,8,2530000,-1488,3670,1610080892315
15,7470392,621280,3043,2489680,2621436,15315326,9829382,5485944,8,2730000,-1488,3670,1610080892427
15,7470392,614708,3031,2489680,2621436,17976312,0,17976312,8,2730000,-1494,3670,1610080892549
15,7470392,618180,3034,2489680,2621436,15440575,752991,14687584,8,2730000,-1374,3670,1610080892666
15,7470392,623140,3039,2489680,2621436,15123727,5247623,9876104,8,2730000,-1374,3670,1610080892777
15,7470392,626860,3043,2489680,2621436,15123727,9943663,5180064,8,2730000,-1510,3670,1610080892891
15,7470392,617188,3033,2489680,2621436,15148856,0,15148856,8,2730000,-1455,3670,1610080893005
15,7470392,618924,3035,2489680,2621436,13393648,0,13393648,8,2730000,-1455,3670,1610080893120
15,7470392,625372,3041,2489680,2621436,11378856,4460680,6918176,8,2730000,-1527,3670,1610080893232
15,7470392,625372,3042,2489680,2621436,10669616,3731456,6938160,8,2600000,-1643,3670,1610080893344
15,7470392,626984,3043,2489680,2621436,10669616,5119144,5550472,8,2600000,-1643,3670,1610080893456
15,7470392,624256,3040,2489680,2621436,10669616,2505896,8163720,8,2730000,-1412,3670,1610080893567
16,7470392,618180,3034,2489684,2621436,14451192,0,14451192,8,1976000,-213,3670,1610080898440
16,7470392,616188,3032,2489684,2621436,27046893,10970509,16076384,8,2340000,-213,3670,1610080898546
